unit_id,X1_team_size,X2_avg_employee_age,department,role_level,remote_ratio,digital_maturity_score,A_copilot_treatment,Y_observed_productivity_outcome,Y0_no_copilot,Y1_with_copilot,true_treatment_effect,propensity_score
2171,9,36.27,Marketing,Mid,0.4,0.03,0,64.604,64.604,69.664,5.06,0.4816
2172,9,32.21,Legal,Manager,0.14,0.13,0,61.208,61.208,65.368,4.16,0.4258
2173,8,34.97,Legal,Mid,0.99,0.77,0,68.716,68.716,74.156,5.44,0.6605
2174,16,33.55,Operations,Manager,0.58,0.96,1,81.142,75.322,81.142,5.82,0.9041
2175,8,36.2,Marketing,Manager,0.44,0.59,0,62.544,62.544,68.724,6.18,0.628
2176,5,33.07,Finance,Manager,0.95,0.69,1,65.889,60.609,65.889,5.28,0.4607
2177,11,31.47,Operations,Senior,0.76,0.0,0,65.082,65.082,68.982,3.9,0.4532
2178,8,41.35,Legal,Entry,0.39,0.16,1,67.557,63.337,67.557,4.22,0.5953
2179,11,42.04,Engineering,Mid,0.41,0.45,1,74.282,69.482,74.282,4.8,0.8012
2180,16,40.6,HR,Senior,0.38,0.57,1,80.683,75.643,80.683,5.04,0.9115
2181,7,33.13,Marketing,Entry,0.18,0.13,1,69.117,63.857,69.117,5.26,0.3597
2182,12,29.53,Engineering,Entry,0.13,0.97,1,75.099,69.259,75.099,5.84,0.7641
2183,9,35.82,Finance,Mid,0.32,0.1,1,65.504,61.404,65.504,4.1,0.4959
2184,7,39.47,Operations,Senior,0.33,0.47,1,71.945,67.105,71.945,4.84,0.6155
2185,14,41.67,Marketing,Mid,0.74,0.05,1,77.504,72.404,77.504,5.1,0.7925
2186,10,38.33,HR,Manager,0.54,0.71,1,74.825,69.505,74.825,5.32,0.7762
2187,15,34.47,Marketing,Manager,0.65,0.64,1,77.228,70.948,77.228,6.28,0.8454
2188,12,34.45,Customer Support,Senior,0.28,0.83,1,79.405,72.745,79.405,6.66,0.8058
2189,12,37.66,Engineering,Senior,0.81,0.79,1,75.734,70.254,75.734,5.48,0.8397
2190,9,38.72,Sales,Entry,0.32,0.94,0,69.633,69.633,76.513,6.88,0.8054
2191,14,48.32,Finance,Senior,0.51,0.56,1,80.803,75.783,80.803,5.02,0.9342
2192,12,38.26,Marketing,Entry,0.69,0.01,1,69.294,64.274,69.294,5.02,0.6496
2193,9,27.83,Sales,Senior,0.58,0.98,1,70.336,63.376,70.336,6.96,0.6218
2194,6,32.33,Legal,Manager,0.36,0.08,1,60.705,56.645,60.705,4.06,0.2894
2195,6,32.57,Legal,Entry,0.5,0.69,0,64.588,64.588,69.868,5.28,0.4943
2196,13,46.29,Customer Support,Manager,0.08,0.9,1,84.628,77.828,84.628,6.8,0.9408
2197,11,28.02,Engineering,Entry,0.75,0.02,0,66.489,66.489,70.429,3.94,0.3845
2198,9,39.4,Legal,Senior,0.63,0.86,0,70.609,70.609,76.229,5.62,0.7973
2199,8,44.03,Engineering,Entry,0.51,0.56,1,70.35,65.33,70.35,5.02,0.7662
2200,8,42.91,Legal,Manager,0.2,0.06,0,66.231,66.231,70.251,4.02,0.5952
2201,11,38.06,Customer Support,Manager,0.44,0.1,0,65.679,65.679,70.879,5.2,0.6331
2202,8,36.69,HR,Senior,1,0.56,1,70.879,65.859,70.879,5.02,0.6286
2203,10,29.21,Engineering,Manager,0,0.9,1,73.268,67.568,73.268,5.7,0.6656
2204,6,41.03,Operations,Senior,0,0.73,0,65.742,65.742,71.102,5.36,0.6889
2205,11,33.68,Legal,Mid,0.06,0.9,1,72.567,66.867,72.567,5.7,0.7809
2206,13,33.78,Finance,Manager,0.17,0.16,1,74.764,70.544,74.764,4.22,0.6465
2207,14,31.71,Engineering,Mid,0.31,0.86,1,76.2,70.58,76.2,5.62,0.8289
2208,9,37.73,Legal,Mid,0.61,0.4,1,72.477,67.777,72.477,4.7,0.64
2209,9,42.83,Sales,Senior,0.94,0.96,1,76.914,69.994,76.914,6.92,0.8604
2210,11,35.92,Sales,Mid,0,0.82,1,74.79,68.15,74.79,6.64,0.7959
2211,4,33.79,Sales,Senior,1,0.49,0,60.969,60.969,66.949,5.98,0.3652
2212,13,36.23,Marketing,Manager,1,0.21,1,70.816,65.396,70.816,5.42,0.7098
2213,2,32.95,Sales,Senior,0.73,0.0,0,51.739,51.739,56.739,5.0,0.1578
2214,9,30.56,Legal,Manager,0.03,0.88,1,66.312,60.652,66.312,5.66,0.6462
2215,11,31.01,Finance,Senior,0.88,0.28,1,70.741,66.281,70.741,4.46,0.5405
2216,9,25.19,Marketing,Entry,1,0.47,0,60.502,60.502,66.442,5.94,0.3882
2217,10,33.53,Finance,Senior,0.89,0.26,1,70.038,65.618,70.038,4.42,0.5452
2218,6,44.31,Marketing,Entry,0.15,0.03,1,70.168,65.108,70.168,5.06,0.5275
2219,8,42.1,HR,Entry,1,0.31,1,71.895,67.375,71.895,4.52,0.6599
2220,7,42.6,Customer Support,Senior,0.84,0.96,1,73.858,66.938,73.858,6.92,0.8081
2221,5,32.03,Operations,Manager,0.56,0.88,1,68.334,62.674,68.334,5.66,0.5036
2222,13,39.51,Engineering,Entry,0.21,0.46,0,71.476,71.476,76.296,4.82,0.8235
2223,14,34.77,Legal,Senior,0.08,0.82,1,79.869,74.329,79.869,5.54,0.8578
2224,3,41.01,Marketing,Mid,0.08,0.07,0,57.932,57.932,63.072,5.14,0.3383
2225,10,31.74,Operations,Entry,0.68,0.69,1,69.48,64.2,69.48,5.28,0.6509
2226,12,48.99,Customer Support,Mid,0.28,0.38,1,79.818,74.058,79.818,5.76,0.891
2227,10,36.05,Sales,Manager,0.31,0.07,1,68.881,63.741,68.881,5.14,0.5356
2228,8,36.77,Operations,Entry,0.78,0.86,1,74.717,69.097,74.717,5.62,0.7217
2229,8,49.29,Customer Support,Entry,0.7,0.77,1,77.473,70.933,77.473,6.54,0.8759
2230,3,39.54,HR,Entry,0.55,0.49,1,66.361,61.481,66.361,4.88,0.4463
2231,12,36.39,Finance,Entry,0.12,0.29,1,75.325,70.845,75.325,4.48,0.6988
2232,11,30.49,HR,Senior,0.84,0.07,1,65.906,61.866,65.906,4.04,0.4556
2233,12,37.64,Legal,Entry,1,0.66,0,68.119,68.119,73.339,5.22,0.8132
2234,6,37.06,HR,Senior,0.02,0.75,0,63.959,63.959,69.359,5.4,0.6142
2235,12,40.44,Customer Support,Senior,0.69,0.13,1,73.378,68.118,73.378,5.26,0.7275
2236,4,35.38,Operations,Entry,0.71,0.5,0,57.806,57.806,62.706,4.9,0.4024
2237,4,30.16,Operations,Entry,0.32,0.79,0,58.924,58.924,64.404,5.48,0.3871
2238,7,30.25,HR,Manager,0.08,0.84,1,72.519,66.939,72.519,5.58,0.5396
2239,12,32.16,HR,Senior,0.93,0.64,1,72.612,67.432,72.612,5.18,0.7212
2240,10,22.53,Legal,Senior,0.37,0.42,0,62.76,62.76,67.5,4.74,0.358
2241,14,30.73,Marketing,Mid,0.31,0.39,1,78.17,72.39,78.17,5.78,0.6967
2242,9,34.83,Finance,Senior,0.64,0.42,0,65.368,65.368,70.108,4.74,0.5849
2243,9,31.0,Finance,Senior,0.64,0.63,1,69.724,64.564,69.724,5.16,0.5725
2244,10,33.47,Engineering,Entry,0.77,0.5,0,68.327,68.327,73.227,4.9,0.6253
2245,11,33.95,Engineering,Entry,0.72,0.06,0,68.748,68.748,72.768,4.02,0.5297
2246,13,29.44,Legal,Entry,0.02,0.54,0,68.8,68.8,73.78,4.98,0.6781
2247,13,39.07,Legal,Senior,0.2,0.33,1,81.92,77.36,81.92,4.56,0.7889
2248,7,32.85,Marketing,Mid,1,0.04,0,64.66,64.66,69.74,5.08,0.3257
2249,8,31.84,Finance,Entry,0.69,0.59,1,69.924,64.844,69.924,5.08,0.5328
2250,14,41.19,Marketing,Senior,0.37,0.57,1,82.6,76.46,82.6,6.14,0.8834
2251,9,27.21,Finance,Senior,0.15,0.11,0,59.447,59.447,63.567,4.12,0.315
2252,14,33.66,Marketing,Entry,0.75,0.2,1,75.363,69.963,75.363,5.4,0.6963
2253,9,31.98,Engineering,Mid,0.5,0.88,1,73.362,67.702,73.362,5.66,0.6749
2254,5,40.72,Marketing,Manager,0.26,0.86,1,72.906,66.186,72.906,6.72,0.6833
2255,10,33.05,Operations,Manager,0.73,0.38,1,70.159,65.499,70.159,4.66,0.5761
2256,10,37.96,Operations,Senior,0,0.33,1,72.351,67.791,72.351,4.56,0.6633
2257,7,39.02,Marketing,Mid,0.52,0.2,0,63.903,63.903,69.303,5.4,0.5128
2258,2,38.07,HR,Senior,0.66,0.7,1,63.833,58.533,63.833,5.3,0.4418
2259,3,25.7,Customer Support,Mid,0,0.28,0,55.758,55.758,61.318,5.56,0.1474
2260,10,47.88,Customer Support,Entry,0.5,0.72,1,80.826,74.386,80.826,6.44,0.8926
2261,7,32.23,Legal,Senior,0.1,0.91,1,69.704,63.984,69.704,5.72,0.6071
2262,11,37.71,Engineering,Mid,0.29,0.95,0,73.761,73.761,79.561,5.8,0.846
2263,9,46.99,Engineering,Entry,0.57,0.45,1,73.626,68.826,73.626,4.8,0.8144
2264,11,39.51,HR,Manager,0.75,0.91,1,76.938,71.218,76.938,5.72,0.8593
2265,11,37.1,Engineering,Manager,0.78,0.0,0,69.029,69.029,72.929,3.9,0.5791
2266,11,46.13,Operations,Senior,0.5,0.39,1,77.341,72.661,77.341,4.68,0.8426
2267,12,47.43,HR,Manager,0.82,0.4,1,76.267,71.567,76.267,4.7,0.8796
2268,8,32.0,Marketing,Mid,0,0.71,0,64.41,64.41,70.83,6.42,0.5779
2269,10,31.28,HR,Senior,0.14,0.17,0,64.348,64.348,68.588,4.24,0.4633
2270,3,27.97,Engineering,Manager,0.42,0.81,1,62.522,57.002,62.522,5.52,0.3082
2271,13,37.53,Legal,Senior,0.29,0.02,1,73.949,70.009,73.949,3.94,0.6783
2272,11,20,Finance,Mid,0.37,0.93,1,70.623,64.863,70.623,5.76,0.5205
2273,9,36.61,Operations,Mid,0.66,0.8,1,74.417,68.917,74.417,5.5,0.7379
2274,5,30.4,Finance,Manager,0.28,0.23,1,63.301,58.941,63.301,4.36,0.2608
2275,11,38.82,Legal,Senior,0.26,0.36,1,73.128,68.508,73.128,4.62,0.7266
2276,9,36.09,Customer Support,Manager,0.23,0.6,1,73.488,67.288,73.488,6.2,0.6699
2277,8,41.71,Finance,Manager,0.48,0.28,0,67.165,67.165,71.625,4.46,0.6425
2278,7,41.9,Engineering,Entry,0.8,0.75,1,74.283,68.883,74.283,5.4,0.7467
2279,11,31.21,Operations,Senior,0.67,0.58,1,70.613,65.553,70.613,5.06,0.6458
2280,9,31.38,Marketing,Senior,0.53,0.56,0,67.302,67.302,73.422,6.12,0.5568
2281,13,39.22,Customer Support,Entry,0.33,0.51,1,77.006,70.986,77.006,6.02,0.8297
2282,6,29.91,Finance,Manager,1,0.51,1,61.443,56.523,61.443,4.92,0.3742
2283,7,41.32,Marketing,Mid,1,0.61,1,73.489,67.269,73.489,6.22,0.697
2284,13,31.87,Operations,Senior,0.98,0.96,1,75.551,69.731,75.551,5.82,0.8252
2285,9,29.02,Marketing,Mid,0.77,0.3,1,69.905,64.305,69.905,5.6,0.4139
2286,15,35.75,Finance,Senior,0.14,0.19,1,73.123,68.843,73.123,4.28,0.7656
2287,14,45.45,HR,Senior,0.63,0.97,1,82.058,76.218,82.058,5.84,0.9511
2288,7,43.79,Marketing,Manager,0.71,0.37,1,71.088,65.348,71.088,5.74,0.6724
2289,7,40.32,Legal,Mid,0.34,0.6,0,63.085,63.085,68.185,5.1,0.6745
2290,8,27.78,Engineering,Senior,0.02,0.16,0,59.948,59.948,64.168,4.22,0.3024
2291,10,31.3,Operations,Senior,0.49,0.31,1,69.299,64.779,69.299,4.52,0.5127
2292,10,30.45,Legal,Mid,0.99,0.58,1,75.378,70.318,75.378,5.06,0.5873
2293,5,34.77,Customer Support,Manager,0.3,0.68,0,58.233,58.233,64.593,6.36,0.4954
2294,11,31.23,HR,Entry,0,0.09,0,65.127,65.127,69.207,4.08,0.4793
2295,9,20,Engineering,Manager,0.67,0.6,0,61.67,61.67,66.77,5.1,0.323
2296,7,33.03,Engineering,Manager,0.77,0.27,0,61.665,61.665,66.105,4.44,0.4039
2297,7,39.93,Legal,Entry,0.04,0.41,1,70.343,65.623,70.343,4.72,0.6053
2298,7,34.14,Legal,Entry,0.61,0.5,0,61.945,61.945,66.845,4.9,0.5081
2299,12,35.54,Marketing,Manager,0.26,0.19,1,70.294,64.914,70.294,5.38,0.6512
2300,10,28.7,Customer Support,Entry,0.16,0.09,0,63.16,63.16,68.34,5.18,0.3796
2301,14,24.29,Finance,Manager,0,0.09,1,67.547,63.467,67.547,4.08,0.4581
2302,7,32.7,Engineering,Entry,1,0.6,1,66.118,61.018,66.118,5.1,0.5108
2303,9,43.77,Operations,Entry,0.88,0.66,1,75.371,70.151,75.371,5.22,0.8151
2304,12,39.85,Marketing,Entry,0.46,0.63,1,73.261,67.001,73.261,6.26,0.836
2305,13,29.21,Finance,Manager,0.63,0.18,1,70.142,65.882,70.142,4.26,0.5549
2306,9,46.31,HR,Senior,0.02,0.43,1,72.179,67.419,72.179,4.76,0.8005
2307,6,26.37,Marketing,Senior,0.66,0.76,0,59.972,59.972,66.492,6.52,0.3816
2308,15,45.37,Customer Support,Entry,0.86,0.78,1,85.455,78.895,85.455,6.56,0.9466
2309,12,29.62,Customer Support,Manager,0.61,0.87,0,68.928,68.928,75.668,6.74,0.7396
2310,10,40.2,Sales,Manager,0.23,0.09,1,72.24,67.06,72.24,5.18,0.6328
2311,7,33.46,Marketing,Senior,0.54,0.62,1,74.258,68.018,74.258,6.24,0.5349
2312,5,43.43,Engineering,Mid,0,0.15,1,64.004,59.804,64.004,4.2,0.5048
2313,15,43.19,Engineering,Mid,0.22,0.08,1,77.479,73.419,77.479,4.06,0.8455
2314,12,21.77,Finance,Manager,0.76,0.87,1,70.661,65.021,70.661,5.64,0.5836
2315,7,33.96,Finance,Manager,0.12,0.96,1,68.548,62.728,68.548,5.82,0.6594
2316,6,29.11,Customer Support,Senior,0.29,0.63,1,66.273,60.013,66.273,6.26,0.3971
2317,13,37.61,HR,Entry,0.62,0.67,1,76.314,71.074,76.314,5.24,0.8407
2318,9,29.56,Operations,Senior,1,0.77,0,63.212,63.212,68.652,5.44,0.5887
2319,9,34.6,Operations,Senior,0.59,0.26,0,63.651,63.651,68.071,4.42,0.5245
2320,5,39.89,Sales,Manager,0.81,0.88,0,66.977,66.977,73.737,6.76,0.6731
2321,6,25.72,Sales,Mid,0.36,0.08,1,61.764,56.604,61.764,5.16,0.1835
2322,13,33.33,Marketing,Entry,0.8,0.47,1,75.108,69.168,75.108,5.94,0.7306
2323,11,38.15,Sales,Senior,0.39,0.26,0,68.537,68.537,74.057,5.52,0.6852
2324,19,32.44,Legal,Mid,0.22,0.69,1,81.403,76.123,81.403,5.28,0.9093
2325,10,32.68,Marketing,Entry,0.51,0.69,0,63.744,63.744,70.124,6.38,0.6697
2326,13,21.12,Marketing,Manager,0.18,0.81,1,72.991,66.371,72.991,6.62,0.5925
2327,10,34.38,Sales,Entry,0.54,0.75,1,76.536,70.036,76.536,6.5,0.72
2328,7,31.84,Operations,Mid,0.44,0.16,0,63.366,63.366,67.586,4.22,0.3429
2329,6,48.11,HR,Entry,0.75,0.23,1,66.86,62.5,66.86,4.36,0.6752
2330,8,33.74,Finance,Manager,0.59,0.71,1,68.217,62.897,68.217,5.32,0.6155
2331,8,27.68,Sales,Mid,0.44,0.25,1,66.927,61.427,66.927,5.5,0.3277
2332,4,30.4,Legal,Senior,0.89,0.21,0,59.47,59.47,63.79,4.32,0.2227
2333,8,43.51,Engineering,Entry,0.66,0.04,1,68.699,64.719,68.699,3.98,0.6016
2334,15,39.68,HR,Manager,0.9,0.94,1,80.891,75.111,80.891,5.78,0.93
2335,11,34.52,Finance,Entry,0.86,0.05,1,69.918,65.918,69.918,4.0,0.5392
2336,5,27.48,Engineering,Senior,0.59,0.68,0,63.503,63.503,68.763,5.26,0.3375
2337,11,35.94,HR,Manager,0.87,0.72,1,74.511,69.171,74.511,5.34,0.7724
2338,8,31.66,Customer Support,Manager,0.16,0.49,1,70.135,64.155,70.135,5.98,0.4939
2339,6,33.0,Legal,Mid,0.02,0.46,0,63.678,63.678,68.498,4.82,0.4241
2340,13,34.32,Customer Support,Mid,0.67,0.39,1,72.034,66.254,72.034,5.78,0.726
2341,8,28.67,Operations,Mid,0.67,0.65,1,66.812,61.612,66.812,5.2,0.4826
2342,11,33.06,Sales,Manager,1,0.33,1,70.708,65.048,70.708,5.66,0.6029
2343,5,28.55,HR,Mid,0,0.83,0,60.313,60.313,65.873,5.56,0.4089
2344,10,34.46,Legal,Senior,0.92,0.69,0,68.431,68.431,73.711,5.28,0.7041
2345,4,41.08,Sales,Senior,0.18,0.02,0,58.076,58.076,63.116,5.04,0.3648
2346,5,22.89,Marketing,Manager,0.77,0.72,0,52.681,52.681,59.121,6.44,0.2628
2347,10,24.74,Operations,Entry,0.31,0.22,0,66.665,66.665,71.005,4.34,0.3396
2348,10,38.49,Finance,Entry,0.3,0.43,0,66.671,66.671,71.431,4.76,0.704
2349,7,38.57,Sales,Senior,0.59,0.75,0,65.245,65.245,71.745,6.5,0.6861
2350,8,27.93,Sales,Manager,0.72,0.95,1,71.053,64.153,71.053,6.9,0.5704
2351,10,50.25,Legal,Manager,0.1,0.6,1,81.299,76.199,81.299,5.1,0.8968
2352,6,36.27,Customer Support,Entry,0.02,0.04,0,62.566,62.566,67.646,5.08,0.3544
2353,10,29.86,Operations,Entry,0.79,0.35,1,65.333,60.733,65.333,4.6,0.4943
2354,10,36.42,Legal,Entry,0.9,0.32,1,71.647,67.107,71.647,4.54,0.6285
2355,6,35.76,Legal,Entry,0.64,0.24,0,60.873,60.873,65.253,4.38,0.4097
2356,6,50.71,Customer Support,Senior,0.69,0.94,1,72.214,65.334,72.214,6.88,0.8765
2357,10,38.22,Engineering,Entry,0.78,0.21,1,71.037,66.717,71.037,4.32,0.6303
2358,10,43.84,HR,Manager,1,0.64,1,76.324,71.144,76.324,5.18,0.8377
2359,12,38.57,HR,Entry,0.46,0.08,1,71.981,67.921,71.981,4.06,0.6778
2360,8,34.02,Customer Support,Manager,0.23,0.03,0,63.09,63.09,68.15,5.06,0.388
2361,13,30.06,Engineering,Entry,0.63,0.61,0,67.16,67.16,72.28,5.12,0.7108
2362,8,25.67,Customer Support,Entry,0.11,0.08,1,69.703,64.543,69.703,5.16,0.2428
2363,7,35.73,Sales,Mid,0.73,0.71,1,72.336,65.916,72.336,6.42,0.6153
2364,11,32.8,Customer Support,Entry,1,0.96,1,79.359,72.439,79.359,6.92,0.7818
2365,10,36.59,Finance,Entry,0.27,0.79,1,74.548,69.068,74.548,5.48,0.7683
2366,7,33.93,Customer Support,Entry,0.86,0.82,0,64.469,64.469,71.109,6.64,0.6134
2367,6,30.66,Engineering,Manager,0.32,0.46,0,60.093,60.093,64.913,4.82,0.3737
2368,5,31.56,Marketing,Entry,0.69,0.37,1,63.533,57.793,63.533,5.74,0.3227
2369,13,42.37,Operations,Entry,0.15,0.58,1,78.849,73.789,78.849,5.06,0.8771
2370,12,42.96,Operations,Senior,0.45,0.14,1,74.669,70.489,74.669,4.18,0.7725
2371,8,46.64,Operations,Mid,0.11,0.87,1,77.023,71.383,77.023,5.64,0.8648
2372,11,31.86,Engineering,Senior,0.5,0.11,1,69.78,65.66,69.78,4.12,0.5003
2373,11,43.11,Sales,Senior,0.55,0.63,1,80.066,73.806,80.066,6.26,0.8509
2374,12,32.82,HR,Manager,0.54,0.05,1,68.145,64.145,68.145,4.0,0.5458
2375,16,30.65,Engineering,Mid,0.6,0.81,1,79.054,73.534,79.054,5.52,0.8547
2376,9,31.24,Sales,Manager,0.47,0.22,1,67.722,62.282,67.722,5.44,0.4353
2377,9,33.23,Marketing,Manager,0.63,0.02,0,63.382,63.382,68.422,5.04,0.4105
2378,9,26.92,Marketing,Entry,0.15,0.32,0,60.793,60.793,66.433,5.64,0.3753
2379,12,22.78,Customer Support,Mid,0.88,0.94,1,72.369,65.489,72.369,6.88,0.6286
2380,8,20,Legal,Manager,0.79,0.44,1,62.114,57.334,62.114,4.78,0.2416
2381,7,38.84,Sales,Mid,0.25,0.27,0,61.001,61.001,66.541,5.54,0.5333
2382,4,20,Customer Support,Senior,0.33,0.73,0,54.484,54.484,60.944,6.46,0.1888
2383,12,44.5,Sales,Mid,0.7,0.91,1,83.416,76.596,83.416,6.82,0.9197
2384,14,42.32,Operations,Entry,0.08,0.54,1,82.436,77.456,82.436,4.98,0.8894
2385,11,31.69,Customer Support,Mid,0.69,0.11,0,62.463,62.463,67.683,5.22,0.4966
2386,13,28.61,Marketing,Senior,0,0.27,0,68.876,68.876,74.416,5.54,0.5728
2387,15,24.99,Engineering,Mid,0.45,0.88,1,76.942,71.282,76.942,5.66,0.7651
2388,3,36.71,Legal,Entry,0.33,0.92,1,68.091,62.351,68.091,5.74,0.533
2389,11,28.01,Customer Support,Entry,0.87,0.66,1,71.21,64.89,71.21,6.32,0.6045
2390,9,28.71,Engineering,Manager,0.12,0.38,1,66.287,61.627,66.287,4.66,0.4343
2391,14,24.59,Finance,Mid,0.76,0.84,1,79.238,73.658,79.238,5.58,0.7128
2392,10,23.33,Finance,Mid,0.92,0.8,1,69.201,63.701,69.201,5.5,0.505
2393,7,32.13,HR,Manager,0.11,0.53,0,61.677,61.677,66.637,4.96,0.4735
2394,14,33.62,Marketing,Entry,0.42,0.75,1,77.061,70.561,77.061,6.5,0.8314
2395,8,34.54,HR,Manager,0.67,0.64,0,63.1,63.1,68.28,5.18,0.6093
2396,8,39.08,Sales,Mid,0.61,0.7,0,66.302,66.302,72.702,6.4,0.7186
2397,7,36.05,Legal,Senior,0.13,0.01,0,59.542,59.542,63.462,3.92,0.3818
2398,10,34.23,HR,Mid,0.38,0.78,0,68.259,68.259,73.719,5.46,0.7257
2399,14,34.95,Legal,Mid,0.97,0.29,0,70.21,70.21,74.69,4.48,0.7449
2400,8,40.58,Operations,Entry,0.72,0.12,0,64.187,64.187,68.327,4.14,0.5648
2401,13,41.9,Engineering,Mid,0.54,0.21,1,71.389,67.069,71.389,4.32,0.803
2402,12,25.68,Engineering,Manager,0.55,0.28,1,68.893,64.433,68.893,4.46,0.4659
2403,15,37.29,Finance,Entry,0.58,0.52,1,76.568,71.628,76.568,4.94,0.8562
2404,9,27.02,Sales,Entry,0.8,0.28,0,63.413,63.413,68.973,5.56,0.3645
2405,9,25.6,Marketing,Entry,0.9,0.13,1,63.277,58.017,63.277,5.26,0.2902
2406,15,34.97,HR,Entry,0.6,0.74,1,78.479,73.099,78.479,5.38,0.868
2407,11,39.79,HR,Senior,0.25,0.43,1,73.811,69.051,73.811,4.76,0.7619
2408,6,32.4,HR,Senior,0.98,0.23,0,57.624,57.624,61.984,4.36,0.3357
2409,9,37.53,Legal,Mid,0.62,0.74,1,74.104,68.724,74.104,5.38,0.7376
2410,15,30.25,Sales,Manager,0,0.42,1,74.55,68.71,74.55,5.84,0.7331
2411,8,26.2,Engineering,Senior,0.39,0.16,1,63.871,59.651,63.871,4.22,0.2732
2412,14,26.54,Sales,Senior,0.58,0.7,0,70.383,70.383,76.783,6.4,0.7087
2413,3,31.73,Marketing,Mid,0.27,0.24,0,59.394,59.394,64.874,5.48,0.2196
2414,4,32.48,Legal,Manager,0.26,0.26,0,58.029,58.029,62.449,4.42,0.2704
2415,8,46.25,Operations,Mid,0,0.95,1,74.206,68.406,74.206,5.8,0.8735
2416,8,29.63,Customer Support,Entry,0.1,0.72,0,63.37,63.37,69.81,6.44,0.5287
2417,14,33.39,HR,Mid,0.51,0.94,1,78.17,72.39,78.17,5.78,0.8631
2418,4,31.34,Sales,Manager,0.91,0.95,0,56.819,56.819,63.719,6.9,0.4677
2419,11,28.49,HR,Mid,0.67,0.11,0,62.937,62.937,67.057,4.12,0.425
2420,10,44.89,Marketing,Senior,0.65,0.97,1,79.603,72.663,79.603,6.94,0.9001
2421,10,28.21,Operations,Senior,0.57,0.73,0,67.115,67.115,72.475,5.36,0.5892
2422,13,34.88,Operations,Manager,0.48,0.52,1,74.966,70.026,74.966,4.94,0.7698
2423,6,34.96,Sales,Senior,0.48,0.29,1,70.519,64.939,70.519,5.58,0.4091
2424,16,34.61,HR,Manager,0.7,0.3,1,76.037,71.537,76.037,4.5,0.8046
2425,9,31.21,Sales,Entry,0.33,0.87,1,72.666,65.926,72.666,6.74,0.6564
2426,11,30.24,Sales,Manager,0.57,0.49,1,71.728,65.748,71.728,5.98,0.5957
2427,11,32.2,Legal,Senior,0.69,0.94,1,77.136,71.356,77.136,5.78,0.7675
2428,14,31.78,Sales,Senior,0.26,0.18,1,76.316,70.956,76.316,5.36,0.6531
2429,8,31.45,Marketing,Mid,0.87,0.19,0,62.039,62.039,67.419,5.38,0.3862
2430,9,34.16,Customer Support,Senior,0.84,0.82,1,73.436,66.796,73.436,6.64,0.699
2431,11,30.7,Sales,Manager,0.5,0.78,0,70.593,70.593,77.153,6.56,0.6975
2432,10,34.6,Finance,Senior,0.38,0.59,1,71.185,66.105,71.185,5.08,0.677
2433,5,26.67,Sales,Senior,0.44,0.05,1,61.207,56.107,61.207,5.1,0.1639
2434,12,39.54,Operations,Entry,0.22,0.89,1,74.913,69.233,74.913,5.68,0.8771
2435,11,39.49,HR,Mid,0.78,0.06,1,71.381,67.361,71.381,4.02,0.6498
2436,11,34.37,Marketing,Mid,0.62,0.14,0,63.057,63.057,68.337,5.28,0.5668
2437,7,46.51,Marketing,Senior,0.98,0.32,1,73.072,67.432,73.072,5.64,0.7097
2438,11,42.67,Customer Support,Entry,0.16,0.6,0,70.164,70.164,76.364,6.2,0.8402
2439,7,42.69,Marketing,Entry,0.32,0.64,0,67.371,67.371,73.651,6.28,0.7307
2440,4,40.46,Marketing,Senior,1,0.64,0,60.076,60.076,66.356,6.28,0.564
2441,9,26.9,Operations,Entry,0.65,0.94,0,66.326,66.326,72.106,5.78,0.5884
2442,7,35.47,Marketing,Entry,0.47,0.21,1,69.941,64.521,69.941,5.42,0.4369
2443,7,37.59,Sales,Entry,0.51,0.92,0,68.776,68.776,75.616,6.84,0.7173
2444,8,41.28,Finance,Entry,0.47,0.38,1,69.275,64.615,69.275,4.66,0.6653
2445,7,29.0,HR,Mid,0.58,0.77,1,66.981,61.541,66.981,5.44,0.4869
2446,6,36.86,Engineering,Mid,0.25,0.32,1,68.147,63.607,68.147,4.54,0.4615
2447,8,28.8,Marketing,Manager,0.58,0.89,1,72.748,65.968,72.748,6.78,0.5691
2448,3,26.94,Sales,Entry,0.17,0.58,1,59.919,53.759,59.919,6.16,0.2274
2449,10,30.67,Finance,Senior,0.81,0.81,1,72.889,67.369,72.889,5.52,0.667
2450,12,28.25,Legal,Manager,0.86,0.94,0,70.015,70.015,75.795,5.78,0.7348
2451,8,20.58,Finance,Mid,0.48,0.05,1,60.403,56.403,60.403,4.0,0.1628
2452,10,41.91,Operations,Senior,0.53,0.8,1,73.787,68.287,73.787,5.5,0.8445
2453,11,39.01,Operations,Entry,0.43,0.01,1,69.307,65.387,69.307,3.92,0.6235
2454,6,37.53,Marketing,Senior,1,0.34,0,63.816,63.816,69.496,5.68,0.4834
2455,8,44.85,Marketing,Manager,0,0.4,1,72.572,66.772,72.572,5.8,0.7381
2456,12,32.23,HR,Mid,0.67,0.02,0,72.168,72.168,76.108,3.94,0.5221
2457,7,38.27,HR,Mid,0.31,0.18,0,64.257,64.257,68.517,4.26,0.4891
2458,10,39.94,Customer Support,Senior,0.35,0.98,1,79.954,72.994,79.954,6.96,0.854
2459,13,37.38,Engineering,Manager,0.4,0.36,1,73.739,69.119,73.739,4.62,0.77
